time,iteration,cost, 
0.0133657,0,2.2863e+06, 
0.237564,1,2.2863e+06, 
0.414608,2,22.568, 
0.67906,3,22.568, 
0.949807,4,22.5493, 
1.24123,5,22.5493, 
1.72783,6,22.5493, 
2.17715,7,22.5493, 
2.54362,8,10.32, 
2.95445,9,10.32, 
3.46686,10,9.32099, 
3.96382,11,9.32099, 
4.58936,12,9.32099, 
time,iteration,cost, 
0.0210862,0,2.2863e+06, 
0.199381,1,2.2863e+06, 
0.385722,2,2.2863e+06, 
0.594705,3,20.6973, 
0.827145,4,20.6973, 
1.09138,5,20.6973, 
1.48081,6,10.7171, 
1.82513,7,10.7171, 
2.17584,8,10.7171, 
2.54883,9,10.7171, 
3.00708,10,10.7171, 
3.52912,11,10.7171, 
4.08906,12,10.0534, 
4.58174,13,10.0534, 
time,iteration,cost, 
0.0120772,0,2.2863e+06, 
0.262028,1,2.2863e+06, 
0.47401,2,10.7843, 
0.753849,3,10.7843, 
1.08914,4,9.74323, 
1.50142,5,9.74323, 
1.89041,6,9.74323, 
2.46167,7,9.74323, 
2.89676,8,9.74323, 
3.53971,9,9.627, 
3.8936,10,9.627, 
4.40282,11,9.12797, 
4.98135,12,9.12797, 
time,iteration,cost, 
0.0106456,0,2.2863e+06, 
0.203748,1,2.2863e+06, 
0.360313,2,11.097, 
0.584364,3,10.4487, 
0.89332,4,10.3473, 
1.25244,5,9.54712, 
1.56072,6,9.54712, 
1.93646,7,9.10274, 
2.35673,8,9.10274, 
2.88863,9,9.10274, 
3.32712,10,9.10274, 
3.85231,11,9.10274, 
4.4184,12,9.10274, 
time,iteration,cost, 
0.0144316,0,2.2863e+06, 
0.190834,1,2.2863e+06, 
0.368559,2,9.53212, 
0.614276,3,9.27349, 
0.885743,4,9.27349, 
1.18338,5,9.17783, 
1.49881,6,9.17783, 
1.78131,7,9.17783, 
2.23769,8,9.17783, 
2.71943,9,9.17783, 
3.25985,10,9.17783, 
3.65656,11,9.17783, 
4.17207,12,9.17783, 
4.69816,13,9.17783, 
time,iteration,cost, 
0.0148416,0,2.2863e+06, 
0.188263,1,2.2863e+06, 
0.365111,2,23.2375, 
0.543727,3,23.2375, 
0.746893,4,21.7588, 
1.04451,5,10.0831, 
1.37609,6,10.0831, 
1.65962,7,9.51247, 
2.0517,8,9.51247, 
2.45332,9,9.51247, 
2.75453,10,9.51247, 
3.29924,11,9.51247, 
