0,-0.159547,0.932491,-0.0151746,0.997437,-0.0455782,-0.0550304,-0.00358367,0.999306,-0.00894962,0.0360733,0.00252376,0.713298,0.0868265,0.695394,-0.00972335,0.240086,0.436546,-0.866993,-0.0104356,0.497575,0.845109,0.195456,-0.00257319,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.1,-0.15984,0.932479,-0.0141434,0.997555,-0.0490138,-0.0488208,-0.00556021,0.998839,-0.00810061,0.0461084,0.00214795,0.714431,0.0754392,0.69547,-0.00716142,0.240706,0.440192,-0.864858,-0.0159183,0.507465,0.836975,0.204046,-0.00470001,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.2,-0.160133,0.932466,-0.0131123,0.997674,-0.0524495,-0.0426111,-0.00753674,0.998372,-0.00725161,0.0561435,0.00177213,0.715564,0.064052,0.695546,-0.00459948,0.241326,0.443838,-0.862722,-0.0214009,0.517354,0.82884,0.212635,-0.00682684,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.3,-0.160941,0.930816,-0.0138225,0.99715,-0.058147,-0.0456234,-0.011288,0.998321,0.00194384,0.056252,0.00410014,0.717992,0.0507887,0.694022,-0.00378387,0.257668,0.470378,-0.842326,-0.0189916,0.530744,0.809967,0.244475,-0.00769702,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.4,-0.161897,0.928697,-0.0150302,0.996443,-0.0644906,-0.0512705,-0.0155463,0.998389,0.013524,0.0535244,0.00720067,0.72079,0.0369894,0.692042,-0.00346722,0.278501,0.503458,-0.816712,-0.0143273,0.545133,0.788025,0.282958,-0.00820816,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.5,-0.161669,0.926988,-0.0147135,0.996373,-0.0639861,-0.0528298,-0.017843,0.998098,0.0141104,0.0578104,0.00996288,0.722426,0.0232054,0.690922,-0.00359989,0.297118,0.546404,-0.780049,-0.00837038,0.551111,0.764931,0.328778,-0.00636936,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.6,-0.160496,0.925606,-0.0131772,0.996813,-0.058003,-0.0511188,-0.0185703,0.997521,0.00590175,0.0677074,0.0124545,0.723133,0.00943353,0.690489,-0.00409202,0.313961,0.597241,-0.734546,-0.00137924,0.55036,0.740916,0.380468,-0.00265061,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.7,-0.158919,0.925981,-0.0118014,0.99731,-0.0501278,-0.0496232,-0.016846,0.997088,-0.00238547,0.0747952,0.0120283,0.725234,-0.0153486,0.687249,-0.00172992,0.335832,0.65744,-0.664397,0.00407389,0.542921,0.711509,0.440456,0.000971828,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.8,-0.156534,0.929867,-0.0107468,0.997919,-0.0384682,-0.0485585,-0.0102184,0.996945,-0.0108299,0.0762648,0.0057667,0.730124,-0.0621513,0.678397,0.00634066,0.367758,0.736362,-0.544957,0.00645099,0.522104,0.671317,0.517037,0.00440165,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
0.9,-0.154226,0.932975,-0.0101869,0.998413,-0.0277776,-0.0485975,-0.00417229,0.996614,-0.0194734,0.0793401,-6.07166e-05,0.735298,-0.108246,0.66853,0.0142687,0.398231,0.810883,-0.421554,0.00899968,0.5014,0.632223,0.589982,0.00734314,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
1,-0.15254,0.929848,-0.0135843,0.997979,-0.0248379,-0.0574662,-0.00277817,0.994778,-0.0297093,0.0952616,-0.00241471,0.742757,-0.148677,0.650555,0.0210564,0.417081,0.850186,-0.266445,0.0129211,0.481589,0.601907,0.633834,0.00637804,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
1.1,-0.150855,0.926721,-0.0169816,0.997546,-0.0218982,-0.0663348,-0.00138405,0.992942,-0.0399451,0.111183,-0.0047687,0.750215,-0.189109,0.63258,0.0278441,0.435931,0.88949,-0.111335,0.0168424,0.461778,0.57159,0.677685,0.00541294,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
1.2,-0.149047,0.926025,-0.0193255,0.99747,-0.00523754,-0.0679986,-0.00146491,0.991058,-0.0570775,0.118596,0.000490778,0.768696,-0.211483,0.600807,0.033219,0.441209,0.893596,-0.0348516,0.0180009,0.459078,0.55609,0.692548,0.00408678,0.243079,-0.0130005,0.969898,0.00647844,0.194069,0.923209,0.331621,-0.00699984,
