t,spd scale,shoulder_pan_joint pos,shoulder_lift_joint pos,elbow_joint pos,wrist_1_joint pos,wrist_2_joint pos,wrist_3_joint pos,shoulder_pan_joint vel,shoulder_lift_joint vel,elbow_joint vel,wrist_1_joint vel,wrist_2_joint vel,wrist_3_joint vel,shoulder_pan_joint acc,shoulder_lift_joint acc,elbow_joint acc,wrist_1_joint acc,wrist_2_joint acc,wrist_3_joint acc,shoulder_pan_joint effort,shoulder_lift_joint effort,elbow_joint effort,wrist_1_joint effort,wrist_2_joint effort,wrist_3_joint effort,act human j0 x, y, z,act human j1 x, y, z,act human j2 x, y, z,act human j3 x, y, z,act human j4 x, y, z,act human j5 x, y, z,act human j6 x, y, z,act human j7 x, y, z,act human j8 x, y, z,act human j9 x, y, z,act human j10 x, y, z,act human j11 x, y, z,act human j12 x, y, z,act human j13 x, y, z,act human j14 x, y, z,act human j15 x, y, z,act human j16 x, y, z,act human j17 x, y, z,act human j18 x, y, z,act human j19 x, y, z,act human j20 x, y, z,act human j21 x, y, z,act human j22 x, y, z,act human j23 x, y, z,act human j24 x, y, z,act human j25 x, y, z,act human j26 x, y, z,act human j27 x, y, z,act human j28 x, y, z,act human j29 x, y, z,act human j30 x, y, z,act human j31 x, y, z,act human j32 x, y, z,act human j33 x, y, z,act human j34 x, y, z,act human j35 x, y, z,act human j36 x, y, z,act human j37 x, y, z,act human j38 x, y, z,act human j39 x, y, z,act human j40 x, y, z,act human j41 x, y, z,act human j42 x, y, z,act human j43 x, y, z,act human j44 x, y, z,act human j45 x, y, z,act human j46 x, y, z,act human j47 x, y, z,act human j48 x, y, z,act human j49 x, y, z,act human j50 x, y, z,act human j51 x, y, z,act human j52 x, y, z,act human j53 x, y, z,act human j54 x, y, z,act human j55 x, y, z,act human j56 x, y, z,act human j57 x, y, z,skel pt 0 x, y, z,skel pt 1 x, y, z,skel pt 2 x, y, z,skel pt 3 x, y, z,skel pt 4 x, y, z,skel pt 5 x, y, z,skel pt 6 x, y, z,skel pt 7 x, y, z,skel pt 8 x, y, z,skel pt 9 x, y, z,skel pt 10 x, y, z,skel pt 11 x, y, z,skel pt 12 x, y, z,skel pt 13 x, y, z,skel pt 14 x, y, z,pred pelvis x, y, z,pred spine top x, y, z,pred head top x, y, z,pred l shoulder x, y, z,pred l elbow x, y, z,pred l wrist x, y, z,pred r shoulder x, y, z,pred r elbow x, y, z,pred r wrist x, y, z,plan time,min sep dist, tip speed
4.15009,2,1.51312,-1.35278,1.40735,-1.57184,1.44633,0.0884814,-0.0202295,0.0193965,-0.0181446,-0.0254976,0.0568656,0.00569745,10.125,-9.71306,9.08594,12.7701,-28.4799,-2.84693,0,0,0,0,0,0,0.436561,0.418646,1.14354,0.656815,0.330607,1.66074,0.606005,0.109528,1.76582,0.629001,0.496925,1.61395,0.403535,0.56331,1.45275,0.0275383,0.508633,1.12774,0.684629,0.164288,1.70753,0.691793,0.0388767,1.45171,0.439217,0.110527,1.02618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826, , , , , , , , , , , , , , , , , , ,0.687364,0.331194,1.06626,0.687364,0.331194,1.63526,0.687364,0.331194,1.88526,0.687364,0.331194,1.47126,0.448475,0.408187,1.33625,0.078988,0.370754,1.18766,0.687364,0.331194,1.79926,0.726784,0.227679,1.53667,0.487084,0.289867,1.22254,19.9349,0.00449568,0.0338128
4.16673,2,1.51276,-1.35243,1.40702,-1.5723,1.44736,0.0885858,-0.0200877,0.0191714,-0.017938,-0.0251699,0.0561405,0.0057409,10.0975,-9.64183,9.02131,12.6605,-28.2383,-2.88113,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826, , , , , , , , , , , , , , , , , , ,0.687364,0.331194,1.06626,0.687364,0.331194,1.63526,0.687364,0.331194,1.88526,0.687364,0.331194,1.47126,0.448475,0.408187,1.33625,0.078988,0.370754,1.18766,0.687364,0.331194,1.79926,0.726784,0.227679,1.53667,0.487084,0.289867,1.22254,19.9349,0.00412014,0.0334847
4.1834,3,1.51243,-1.35212,1.40673,-1.57271,1.44827,0.0886802,-0.0205119,0.0194957,-0.0182451,-0.0255669,0.0570311,0.00593759,10.2098,-9.70899,9.08596,12.7343,-28.4056,-2.95075,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826, , , , , , , , , , , , , , , , , , ,0.687364,0.331194,1.06626,0.687364,0.331194,1.63526,0.687364,0.331194,1.88526,0.687364,0.331194,1.47126,0.448475,0.408187,1.33625,0.078988,0.370754,1.18766,0.687364,0.331194,1.79926,0.726784,0.227679,1.53667,0.487084,0.289867,1.22254,19.9349,0.00412014,0.0341097
4.20006,3,1.51196,-1.35167,1.40631,-1.5733,1.44958,0.0888185,-0.0614124,0.0580542,-0.0543444,-0.0760197,0.169595,0.0180723,0,0,0,0,0,0,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826, , , , , , , , , , , , , , , , , , ,0.687364,0.331194,1.06626,0.687364,0.331194,1.63526,0.687364,0.331194,1.88526,0.687364,0.331194,1.47126,0.448475,0.408187,1.33625,0.078988,0.370754,1.18766,0.687364,0.331194,1.79926,0.726784,0.227679,1.53667,0.487084,0.289867,1.22254,19.9349,0.00378988,0.101802
4.21673,3,1.5114,-1.35115,1.40582,-1.57398,1.45111,0.0889848,-0.0311967,0.0292744,-0.0274136,-0.0382555,0.0853596,0.00938297,15.4808,-14.5382,13.6135,19.0025,-42.3995,-4.64558,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826, , , , , , , , , , , , , , , , , , ,0.687364,0.331194,1.06626,0.687364,0.331194,1.63526,0.687364,0.331194,1.88526,0.687364,0.331194,1.47126,0.448475,0.408187,1.33625,0.078988,0.370754,1.18766,0.687364,0.331194,1.79926,0.726784,0.227679,1.53667,0.487084,0.289867,1.22254,19.9349,0.00378988,0.0514932
4.2334,4,1.51082,-1.3506,1.40531,-1.57469,1.45269,0.0891617,-0.0405091,0.0377435,-0.0353566,-0.0492247,0.109853,0.012436,20.2346,-18.8727,17.6783,24.6207,-54.9439,-6.19361,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258, , , , , , , , , , , , , , , , , , ,0.687364,0.331194,1.06626,0.687364,0.331194,1.63526,0.687364,0.331194,1.88526,0.687364,0.331194,1.47126,0.448475,0.408187,1.33625,0.078988,0.370754,1.18766,0.687364,0.331194,1.79926,0.726784,0.227679,1.53667,0.487084,0.289867,1.22254,19.9349,0.00331744,0.0665893
4.25011,4,1.51015,-1.34998,1.40473,-1.5755,1.4545,0.0893695,-0.0421217,0.038922,-0.0364756,-0.050643,0.11304,0.0132344,20.8259,-19.2639,18.0521,25.0724,-55.9624,-6.52467,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258, , , , , , , , , , , , , , , , , , ,0.681545,0.329823,1.06766,0.681545,0.329823,1.63666,0.596754,0.119705,1.7423,0.634587,0.486387,1.62329,0.39605,0.556928,1.48419,0.033689,0.533142,1.31647,0.728503,0.173259,1.65002,0.762529,0.0582391,1.39149,0.546492,0.133105,1.06328,19.9349,0.00331744,0.0689099
4.26673,4,1.50939,-1.34929,1.40408,-1.5764,1.45651,0.0896105,-0.0423539,0.0387726,-0.0363525,-0.0503142,0.11233,0.0136479,20.9323,-19.1823,17.984,24.8998,-55.5892,-6.72647,0,0,0,0,0,0,0.450516,0.411668,1.14437,0.655428,0.335182,1.66966,0.612813,0.10907,1.76742,0.629063,0.499871,1.61667,0.402521,0.564312,1.4562,0.0286881,0.506157,1.1293,0.681794,0.170492,1.72264,0.681872,0.0441749,1.46716,0.434718,0.114613,1.03826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258, , , , , , , , , , , , , , , , , , ,0.681545,0.329823,1.06766,0.681545,0.329823,1.63666,0.596754,0.119705,1.7423,0.634587,0.486387,1.62329,0.39605,0.556928,1.48419,0.033689,0.533142,1.31647,0.728503,0.173259,1.65002,0.762529,0.0582391,1.39149,0.546492,0.133105,1.06328,19.9349,0.0359997,0.0689189
4.28339,2,1.50872,-1.34867,1.4035,-1.5772,1.4583,0.0898311,-0.0424109,0.0385032,-0.036115,-0.0498446,0.111304,0.0139672,21.0091,-19.0931,17.9079,24.7247,-55.2091,-6.90033,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258, , , , , , , , , , , , , , , , , , ,0.681545,0.329823,1.06766,0.681545,0.329823,1.63666,0.596754,0.119705,1.7423,0.634587,0.486387,1.62329,0.39605,0.556928,1.48419,0.033689,0.533142,1.31647,0.728503,0.173259,1.65002,0.762529,0.0582391,1.39149,0.546492,0.133105,1.06328,19.9349,0.0359997,0.0686842
4.30006,2,1.50833,-1.34832,1.40318,-1.57765,1.45929,0.0899579,-0.0208804,0.018863,-0.0176974,-0.024384,0.0544563,0.00696403,10.4852,-9.47703,8.8912,12.2528,-27.3635,-3.4924,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258, , , , , , , , , , , , , , , , , , ,0.681545,0.329823,1.06766,0.681545,0.329823,1.63666,0.596754,0.119705,1.7423,0.634587,0.486387,1.62329,0.39605,0.556928,1.48419,0.033689,0.533142,1.31647,0.728503,0.173259,1.65002,0.762529,0.0582391,1.39149,0.546492,0.133105,1.06328,19.9349,0.0347946,0.0337205
4.31673,2,1.50795,-1.34798,1.40285,-1.5781,1.46029,0.0900866,-0.0208649,0.0187608,-0.0176057,-0.0242187,0.054093,0.00704138,10.311,-9.27604,8.7047,11.9764,-26.7494,-3.47518,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439705,0.421031,1.13303,0.659633,0.329679,1.6498,0.593323,0.114442,1.75832,0.617822,0.493442,1.60443,0.393645,0.557959,1.4407,0.0264486,0.500998,1.10615,0.701444,0.165917,1.69517,0.708296,0.0383553,1.44041,0.458367,0.105423,1.01258, , , , , , , , , , , , , , , , , , ,0.681545,0.329823,1.06766,0.681545,0.329823,1.63666,0.596754,0.119705,1.7423,0.634587,0.486387,1.62329,0.39605,0.556928,1.48419,0.033689,0.533142,1.31647,0.728503,0.173259,1.65002,0.762529,0.0582391,1.39149,0.546492,0.133105,1.06328,19.9349,0.0347946,0.0336057
4.33339,1,1.50769,-1.34775,1.40264,-1.57839,1.46095,0.0901735,-0.010598,0.0094983,-0.00891499,-0.0122497,0.0273623,0.00360558,5.2625,-4.71764,4.42787,6.08471,-13.5914,-1.78921,0,0,0,0,0,0,0.452831,0.417246,1.13566,0.684988,0.318211,1.64562,0.581572,0.119369,1.75637,0.62289,0.477737,1.60928,0.398241,0.538507,1.44477,0.0339142,0.479067,1.10753,0.747086,0.158685,1.68195,0.750889,0.0300943,1.42764,0.50186,0.0922015,0.99854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452831,0.417246,1.13566,0.684988,0.318211,1.64562,0.581572,0.119369,1.75637,0.62289,0.477737,1.60928,0.398241,0.538507,1.44477,0.0339142,0.479067,1.10753,0.747086,0.158685,1.68195,0.750889,0.0300943,1.42764,0.50186,0.0922015,0.99854, , , , , , , , , , , , , , , , , , ,0.681545,0.329823,1.06766,0.681545,0.329823,1.63666,0.596754,0.119705,1.7423,0.634587,0.486387,1.62329,0.39605,0.556928,1.48419,0.033689,0.533142,1.31647,0.728503,0.173259,1.65002,0.762529,0.0582391,1.39149,0.546492,0.133105,1.06328,19.9349,0.034145,0.017038
4.35006,2,1.50748,-1.34756,1.40246,-1.57864,1.46151,0.0902466,-0.021795,0.019485,-0.0182907,-0.025111,0.0560939,0.00746016,10.7912,-9.65247,9.0606,12.4414,-27.7917,-3.68897,0,0,0,0,0,0,0.452831,0.417246,1.13566,0.684988,0.318211,1.64562,0.581572,0.119369,1.75637,0.62289,0.477737,1.60928,0.398241,0.538507,1.44477,0.0339142,0.479067,1.10753,0.747086,0.158685,1.68195,0.750889,0.0300943,1.42764,0.50186,0.0922015,0.99854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452831,0.417246,1.13566,0.684988,0.318211,1.64562,0.581572,0.119369,1.75637,0.62289,0.477737,1.60928,0.398241,0.538507,1.44477,0.0339142,0.479067,1.10753,0.747086,0.158685,1.68195,0.750889,0.0300943,1.42764,0.50186,0.0922015,0.99854, , , , , , , , , , , , , , , , , , ,0.68144,0.332946,1.06901,0.68144,0.332946,1.63801,0.584945,0.114884,1.71309,0.633835,0.489036,1.65432,0.399253,0.558608,1.50818,0.0445685,0.540537,1.32414,0.729044,0.176857,1.6217,0.765946,0.0620541,1.36347,0.554877,0.132118,1.03099,19.9349,0.034145,0.0349898
4.36673,2,1.50709,-1.34721,1.40213,-1.57908,1.4625,0.0903796,-0.0213539,0.0190012,-0.0178409,-0.0244533,0.054631,0.0073929,10.7262,-9.54942,8.96603,12.2914,-27.4598,-3.70884,0,0,0,0,0,0,0.452831,0.417246,1.13566,0.684988,0.318211,1.64562,0.581572,0.119369,1.75637,0.62289,0.477737,1.60928,0.398241,0.538507,1.44477,0.0339142,0.479067,1.10753,0.747086,0.158685,1.68195,0.750889,0.0300943,1.42764,0.50186,0.0922015,0.99854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452831,0.417246,1.13566,0.684988,0.318211,1.64562,0.581572,0.119369,1.75637,0.62289,0.477737,1.60928,0.398241,0.538507,1.44477,0.0339142,0.479067,1.10753,0.747086,0.158685,1.68195,0.750889,0.0300943,1.42764,0.50186,0.0922015,0.99854, , , , , , , , , , , , , , , , , , ,0.68144,0.332946,1.06901,0.68144,0.332946,1.63801,0.584945,0.114884,1.71309,0.633835,0.489036,1.65432,0.399253,0.558608,1.50818,0.0445685,0.540537,1.32414,0.729044,0.176857,1.6217,0.765946,0.0620541,1.36347,0.554877,0.132118,1.03099,19.9349,0.0415322,0.0341906
