time,iteration,cost, 
0.0111055,0,2.2863e+06, 
0.172641,1,2.2863e+06, 
0.310503,2,21.4649, 
0.45628,3,21.4649, 
0.660195,4,9.63053, 
0.89301,5,9.63053, 
1.20369,6,9.63053, 
1.51814,7,9.13566, 
1.87385,8,9.13566, 
2.14211,9,9.13566, 
2.55556,10,9.13566, 
2.97147,11,9.13566, 
3.52473,12,9.13566, 
3.94541,13,9.13566, 
4.47417,14,9.13566, 
time,iteration,cost, 
0.00881675,0,2.2863e+06, 
0.149873,1,2.2863e+06, 
0.281646,2,10.8688, 
0.457896,3,10.8688, 
0.673604,4,8.83212, 
0.914969,5,8.83212, 
1.22995,6,8.83212, 
1.53707,7,8.83212, 
1.82944,8,8.83212, 
2.18587,9,8.83212, 
2.60478,10,8.83212, 
2.9602,11,8.83212, 
3.4602,12,8.83212, 
3.849,13,8.83212, 
4.28129,14,8.83212, 
4.87576,15,8.83212, 
time,iteration,cost, 
0.01049,0,2.2863e+06, 
0.188774,1,2.2863e+06, 
0.329912,2,2.2863e+06, 
0.443619,3,2.2863e+06, 
0.595978,4,21.8788, 
0.769872,5,11.0617, 
0.985482,6,11.0188, 
1.21829,7,10.7273, 
1.56808,8,10.1472, 
1.89339,9,10.1472, 
2.27491,10,10.1472, 
2.7147,11,10.1472, 
3.08581,12,10.1472, 
3.50098,13,10.1472, 
3.9243,14,10.1472, 
4.48296,15,10.1472, 
4.98585,16,9.01037, 
time,iteration,cost, 
0.0142516,0,2.2863e+06, 
0.218277,1,2.2863e+06, 
0.322726,2,9.22944, 
0.517232,3,9.22944, 
0.75431,4,9.22944, 
1.01821,5,9.22944, 
1.24325,6,9.22944, 
1.53111,7,9.22944, 
1.8199,8,9.22944, 
2.21062,9,9.22944, 
2.53272,10,9.22944, 
2.96956,11,9.14757, 
3.32284,12,9.14757, 
3.77446,13,9.14757, 
4.27059,14,9.14757, 
4.68594,15,9.14757, 
time,iteration,cost, 
0.0119457,0,2.2863e+06, 
0.199224,1,2.2863e+06, 
0.372576,2,11.5956, 
0.54496,3,11.0054, 
0.755928,4,11.0054, 
1.00513,5,9.50766, 
1.32647,6,9.26884, 
1.66258,7,9.26884, 
1.999,8,9.26884, 
2.3252,9,9.26884, 
2.74477,10,9.26884, 
3.16457,11,9.26884, 
3.64158,12,9.26884, 
3.99137,13,9.26884, 
4.44625,14,9.26884, 
time,iteration,cost, 
0.0164443,0,2.2863e+06, 
0.208177,1,2.2863e+06, 
0.34518,2,2.2863e+06, 
0.557677,3,2.2863e+06, 
0.776372,4,21.3902, 
0.975978,5,21.3902, 
1.19505,6,21.3902, 
1.43945,7,10.3597, 
1.72259,8,10.3597, 
2.0475,9,10.0637, 
2.40668,10,9.22246, 
2.82066,11,8.94273, 
3.13737,12,8.94273, 
3.44302,13,8.94273, 
3.98925,14,8.94273, 
4.45428,15,8.94273, 
4.88587,16,8.94273, 
time,iteration,cost, 
0.0106055,0,2.2863e+06, 
0.205013,1,2.2863e+06, 
0.334539,2,22.8286, 
0.537405,3,22.8286, 
0.710352,4,22.8286, 
0.912726,5,10.42, 
1.1533,6,10.42, 
1.35832,7,9.47919, 
1.74193,8,9.47919, 
2.07705,9,9.47919, 
2.38848,10,9.47919, 
2.96567,11,9.47919, 
3.30398,12,9.47919, 
3.7586,13,9.47919, 
4.19024,14,9.47919, 
4.64694,15,9.47919, 
time,iteration,cost, 
0.0108311,0,2.2863e+06, 
0.159283,1,2.2863e+06, 
0.254475,2,2.2863e+06, 
0.415641,3,11.2324, 
0.626806,4,11.2324, 
0.846084,5,11.2324, 
1.16468,6,8.49643, 
1.46932,7,8.49643, 
1.89621,8,8.49643, 
2.30047,9,8.49643, 
2.68117,10,8.49643, 
3.04282,11,8.49643, 
3.60234,12,8.49643, 
4.0759,13,8.49643, 
4.6162,14,8.49643, 
time,iteration,cost, 
0.0104504,0,2.2863e+06, 
0.262948,1,21.6772, 
0.430451,2,11.1913, 
0.656443,3,10.7554, 
0.846649,4,10.7554, 
1.20395,5,9.81388, 
1.47382,6,9.79341, 
1.91336,7,9.78681, 
2.36882,8,9.65443, 
2.83115,9,9.58666, 
3.25999,10,9.58666, 
3.55227,11,9.58666, 
4.10064,12,9.21763, 
4.57658,13,9.21763, 
time,iteration,cost, 
0.0133901,0,2.2863e+06, 
0.214151,1,22.2692, 
0.384762,2,22.2692, 
0.610268,3,9.80177, 
0.852667,4,8.55541, 
1.15161,5,8.55541, 
1.50445,6,8.55541, 
1.80412,7,8.55541, 
2.22035,8,8.55541, 
2.54883,9,8.55541, 
2.93605,10,8.55541, 
3.34406,11,8.55541, 
3.77932,12,8.55541, 
4.28695,13,8.55541, 
4.69018,14,8.55541, 
