time,iteration,cost, 
0.837493,0,2.2863e+06, 
1.06126,1,2.2863e+06, 
1.19153,2,2.2863e+06, 
1.32663,3,21.7304, 
1.42686,4,21.7304, 
1.60391,5,21.3438, 
1.76064,6,21.3438, 
1.92304,7,21.3438, 
2.06366,8,12.2164, 
2.25043,9,12.2164, 
2.40984,10,12.2164, 
2.59742,11,12.2164, 
2.85987,12,12.2164, 
3.09349,13,12.2164, 
3.28154,14,12.2164, 
3.56601,15,12.2164, 
3.82113,16,12.2164, 
4.06259,17,10.8745, 
4.3854,18,10.8745, 
4.7976,19,10.8745, 
time,iteration,cost, 
0.0123015,0,2.2863e+06, 
0.300192,1,10.8992, 
0.480362,2,10.8992, 
0.773581,3,10.675, 
0.970074,4,10.675, 
1.221,5,9.85649, 
1.41641,6,9.85649, 
1.66466,7,9.85649, 
1.87722,8,9.85649, 
2.23683,9,9.85649, 
2.57292,10,9.85649, 
2.85557,11,9.85649, 
3.21336,12,9.85649, 
3.59071,13,9.85649, 
3.89599,14,9.85649, 
4.17707,15,9.85649, 
4.47405,16,9.85649, 
4.80428,17,9.85649, 
time,iteration,cost, 
0.0121361,0,2.2863e+06, 
0.27323,1,2.2863e+06, 
0.503143,2,20.3131, 
0.736368,3,12.7688, 
0.949082,4,11.3003, 
1.15393,5,11.1887, 
1.32443,6,11.1887, 
1.49647,7,11.1887, 
1.67708,8,11.1887, 
1.97286,9,10.336, 
2.23591,10,10.2829, 
2.54605,11,10.1345, 
2.74833,12,10.1345, 
2.99279,13,10.1345, 
3.22938,14,10.1345, 
3.49719,15,10.1345, 
3.79215,16,10.1345, 
4.06378,17,10.1345, 
4.37467,18,10.1345, 
4.7393,19,10.1345, 
time,iteration,cost, 
0.0100924,0,2.2863e+06, 
0.291421,1,2.2863e+06, 
0.519485,2,21.8243, 
0.687165,3,10.9358, 
0.909095,4,9.78388, 
1.23834,5,9.78388, 
1.46202,6,9.78388, 
1.6551,7,9.78388, 
1.93337,8,9.78388, 
2.16569,9,9.76911, 
2.48262,10,9.76911, 
2.90034,11,9.76911, 
3.23325,12,9.76911, 
3.62655,13,9.55645, 
4.01528,14,9.55645, 
4.33502,15,9.55645, 
4.71186,16,9.55645, 
time,iteration,cost, 
0.0153027,0,2.2863e+06, 
0.185713,1,2.2863e+06, 
0.3323,2,11.3014, 
0.46651,3,10.023, 
0.65087,4,10.023, 
0.831312,5,10.023, 
0.995572,6,10.023, 
1.2103,7,10.023, 
1.44556,8,10.023, 
1.64391,9,10.023, 
1.89374,10,10.023, 
2.14786,11,10.023, 
2.34351,12,10.023, 
2.64232,13,10.023, 
2.8819,14,10.023, 
3.20256,15,10.023, 
3.48676,16,10.023, 
3.7861,17,10.023, 
4.11421,18,10.023, 
4.36794,19,10.023, 
4.61897,20,10.023, 
4.84454,21,10.023, 
time,iteration,cost, 
0.0118036,0,2.2863e+06, 
0.390607,1,2.2863e+06, 
0.569444,2,2.2863e+06, 
0.826337,3,2.2863e+06, 
1.05101,4,21.3875, 
1.24055,5,21.3875, 
1.44223,6,21.3875, 
1.62911,7,21.3875, 
1.84514,8,21.3875, 
2.05561,9,21.3875, 
2.24015,10,19.6028, 
2.40858,11,19.6028, 
2.61073,12,19.6028, 
2.84658,13,19.6028, 
3.06959,14,19.6028, 
3.31405,15,19.6028, 
3.62923,16,19.6028, 
3.99301,17,19.6028, 
4.41788,18,19.6028, 
4.7596,19,19.6028, 
time,iteration,cost, 
0.017568,0,2.2863e+06, 
0.204507,1,2.2863e+06, 
0.327831,2,2.2863e+06, 
0.537527,3,10.6114, 
0.743283,4,10.6114, 
0.912069,5,10.6114, 
1.13994,6,10.6114, 
1.31437,7,10.6114, 
1.58554,8,9.11268, 
1.91947,9,9.11268, 
2.23963,10,9.11268, 
2.50796,11,9.11268, 
2.79459,12,9.11268, 
3.08499,13,9.11268, 
3.39878,14,9.11268, 
3.71494,15,9.11268, 
4.05778,16,9.11268, 
4.44868,17,9.11268, 
4.89619,18,9.11268, 
time,iteration,cost, 
0.012827,0,2.2863e+06, 
0.269614,1,2.2863e+06, 
0.449325,2,21.7486, 
0.62259,3,21.6314, 
0.78629,4,11.4265, 
0.948018,5,11.4265, 
1.11422,6,11.4265, 
1.33052,7,11.4265, 
1.568,8,11.0005, 
1.80201,9,9.98396, 
2.00715,10,9.98396, 
2.19846,11,9.98396, 
2.51503,12,9.66951, 
2.77699,13,9.66951, 
3.0796,14,9.66951, 
3.54207,15,9.66951, 
3.8837,16,9.66951, 
4.18311,17,9.66951, 
4.45435,18,9.66951, 
4.78805,19,9.52565, 
time,iteration,cost, 
0.0095085,0,2.2863e+06, 
